VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type ,PULocationID,DOLocationID
2,01/01/2016 12:24:49 AM,01/01/2016 12:28:15 AM,N,1,-73.965156555175781,40.806591033935547,-73.968048095703125,40.800457000732422,1,0.46,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,,
2,01/01/2016 12:06:44 AM,01/01/2016 12:28:24 AM,N,1,-73.980735778808594,40.666511535644531,-73.974777221679688,40.732830047607422,1,7.18,23.5,0.5,0.5,6.2,0,,0.3,31,1,1,,
2,01/01/2016 12:22:45 AM,01/01/2016 12:28:01 AM,N,1,-73.963554382324219,40.802749633789063,-73.950675964355469,40.794853210449219,5,1,6,0.5,0.5,0,0,,0.3,7.3,2,1,,
2,01/01/2016 12:13:10 AM,01/02/2016 12:00:00 AM,N,1,-73.955108642578125,40.714096069335938,-73.982734680175781,40.731182098388672,1,2.93,12,0.5,0.5,0,0,,0.3,13.3,2,1,,
2,01/01/2016 12:09:14 AM,01/01/2016 12:27:39 AM,N,1,-73.995292663574219,40.690544128417969,-73.905586242675781,40.701572418212891,1,6.27,20.5,0.5,0.5,0,0,,0.3,21.8,2,1,,
2,01/01/2016 12:22:30 AM,01/01/2016 12:27:21 AM,N,1,-73.946556091308594,40.824733734130859,-73.93511962890625,40.821605682373047,1,0.68,5,0.5,0.5,0,0,,0.3,6.3,2,1,,
2,01/01/2016 12:14:53 AM,01/01/2016 12:27:48 AM,N,1,-73.96319580078125,40.649448394775391,-73.921676635742188,40.644893646240234,1,3.02,11.5,0.5,0.5,0,0,,0.3,12.8,2,1,,
2,01/01/2016 12:21:57 AM,01/01/2016 12:27:19 AM,N,1,-73.945770263671875,40.824417114257812,-73.944023132324219,40.815471649169922,1,0.87,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,,
2,01/01/2016 12:27:31 AM,01/01/2016 12:28:19 AM,N,1,-73.993965148925781,40.703330993652344,-73.994194030761719,40.703144073486328,1,0.02,2.5,0.5,0.5,0,0,,0.3,3.8,2,1,,
2,01/01/2016 12:16:21 AM,01/01/2016 12:27:45 AM,N,1,-73.993804931640625,40.702602386474609,-73.957733154296875,40.717792510986328,1,3.75,13.5,0.5,0.5,0,0,,0.3,14.8,2,1,,
2,01/01/2016 12:03:15 AM,01/01/2016 12:28:16 AM,N,1,-73.981307983398437,40.679851531982422,-73.955406188964844,40.778644561767578,1,11.11,33,0.5,0.5,0,0,,0.3,34.3,1,1,,
2,01/01/2016 12:15:21 AM,01/01/2016 12:28:31 AM,N,1,-73.98724365234375,40.691486358642578,-73.947952270507813,40.692508697509766,1,2.1,10,0.5,0.5,2.82,0,,0.3,14.12,1,1,,
2,01/01/2016 12:25:03 AM,01/01/2016 12:28:05 AM,N,1,-73.923843383789063,40.761314392089844,-73.928520202636719,40.766666412353516,1,0.59,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,,
2,01/01/2016 12:13:55 AM,01/01/2016 12:28:34 AM,N,1,-73.9576416015625,40.711585998535156,-73.955154418945313,40.678146362304688,1,3.1,12.5,0.5,0.5,2.76,0,,0.3,16.56,1,1,,
2,01/01/2016 12:11:55 AM,01/01/2016 12:28:23 AM,N,1,-73.95867919921875,40.721168518066406,-73.977989196777344,40.741580963134766,1,4.72,16.5,0.5,0.5,4.45,0,,0.3,22.25,1,1,,
2,01/01/2016 12:17:28 AM,01/01/2016 12:28:03 AM,N,1,-73.939918518066406,40.815563201904297,-73.967376708984375,40.803073883056641,1,2.32,10,0.5,0.5,0,0,,0.3,11.3,2,1,,
2,01/01/2016 12:16:12 AM,01/01/2016 12:28:23 AM,N,1,-73.975601196289063,40.669963836669922,-74.009124755859375,40.648960113525391,1,2.63,11,0.5,0.5,0,0,,0.3,12.3,2,1,,
2,01/01/2016 12:13:47 AM,01/01/2016 12:28:34 AM,N,1,-73.973709106445313,40.668376922607422,-73.995773315429688,40.694374084472656,1,3.03,12.5,0.5,0.5,3.45,0,,0.3,17.25,1,1,,
2,01/01/2016 12:24:24 AM,01/01/2016 12:28:04 AM,N,1,-73.919326782226562,40.758518218994141,-73.929679870605469,40.756828308105469,1,0.83,5,0.5,0.5,0,0,,0.3,6.3,2,1,,
2,01/01/2016 12:02:54 AM,01/01/2016 12:27:34 AM,N,1,-73.980453491210937,40.688694000244141,-73.939956665039063,40.708488464355469,1,4.74,17.5,0.5,0.5,0,0,,0.3,18.8,2,1,,
2,01/01/2016 12:23:22 AM,01/01/2016 12:27:55 AM,N,1,-73.885635375976562,40.747447967529297,-73.871116638183594,40.748531341552734,5,0.84,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,,
2,01/01/2016 12:19:07 AM,01/01/2016 12:28:50 AM,N,1,-73.933876037597656,40.849025726318359,-73.921028137207031,40.852268218994141,1,2.01,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,,
2,01/01/2016 12:27:35 AM,01/01/2016 12:28:21 AM,N,1,-73.85321044921875,40.721946716308594,-73.849510192871094,40.723155975341797,1,0.1,2.5,0.5,0.5,0,0,,0.3,3.8,2,1,,
2,01/01/2016 12:26:02 AM,01/01/2016 12:28:37 AM,N,1,-73.911048889160156,40.659088134765625,-73.917854309082031,40.660457611083984,1,0.5,4,0.5,0.5,0,0,,0.3,5.3,2,1,,
2,01/01/2016 12:19:47 AM,01/01/2016 12:27:59 AM,N,1,-73.944206237792969,40.81982421875,-73.954002380371094,40.801986694335938,1,1.41,7,0.5,0.5,0,0,,0.3,8.3,2,1,,
2,01/01/2016 12:10:57 AM,01/01/2016 12:28:42 AM,N,1,-73.958274841308594,40.721538543701172,-73.937042236328125,40.683261871337891,5,3.37,14.5,0.5,0.5,3.16,0,,0.3,18.96,1,1,,
2,01/01/2016 12:24:23 AM,01/01/2016 12:28:40 AM,N,1,-73.956535339355469,40.666461944580078,-73.956222534179687,40.653678894042969,1,0.8,5,0.5,0.5,0,0,,0.3,6.3,1,1,,
2,01/01/2016 12:12:23 AM,01/01/2016 12:28:10 AM,N,1,-73.958587646484375,40.721244812011719,-74.006156921386719,40.710681915283203,2,5.37,18,0.5,0.5,0,0,,0.3,19.3,2,1,,
2,01/01/2016 12:13:23 AM,01/01/2016 12:28:22 AM,N,1,-74.012199401855469,40.646652221679687,-73.962211608886719,40.653964996337891,5,4.17,15,0.5,0.5,0,0,,0.3,16.3,2,1,,
2,01/01/2016 12:21:44 AM,01/01/2016 12:27:51 AM,N,1,-73.8905029296875,40.747005462646484,-73.902313232421875,40.754673004150391,1,0.97,6.5,0.5,0.5,4,0,,0.3,11.8,1,1,,
2,01/01/2016 12:20:21 AM,01/01/2016 12:28:44 AM,N,1,-73.965652465820312,40.805522918701172,-73.947998046875,40.829608917236328,1,1.92,9,0.5,0.5,3.09,0,,0.3,13.39,1,1,,
2,01/01/2016 12:09:46 AM,01/01/2016 12:28:48 AM,N,1,-73.940185546875,40.825233459472656,-73.974296569824219,40.783378601074219,6,3.66,16,0.5,0.5,5,0,,0.3,22.3,1,1,,
2,01/01/2016 12:19:06 AM,01/01/2016 12:27:51 AM,N,1,-73.964111328125,40.807907104492188,-73.946678161621094,40.820182800292969,1,1.72,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,,
2,01/01/2016 12:13:25 AM,01/01/2016 12:28:21 AM,N,1,-73.862083435058594,40.730373382568359,-73.827728271484375,40.727142333984375,1,2.54,13,0.5,0.5,0,0,,0.3,14.3,2,1,,
2,01/01/2016 12:22:42 AM,01/01/2016 12:27:47 AM,N,1,-73.960281372070313,40.714130401611328,-73.959144592285156,40.722404479980469,1,0.9,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,,
2,01/01/2016 12:13:02 AM,01/01/2016 12:27:28 AM,N,1,-73.949745178222656,40.717052459716797,-73.958236694335937,40.721885681152344,2,2.11,10,0.5,0.5,0,0,,0.3,11.3,1,1,,
2,01/01/2016 12:12:16 AM,01/01/2016 12:28:48 AM,N,1,-73.965446472167969,40.710716247558594,-74.001884460449219,40.736278533935547,1,4.04,15.5,0.5,0.5,3.36,0,,0.3,20.16,1,1,,
2,01/01/2016 12:21:22 AM,01/01/2016 12:28:12 AM,N,1,-73.941070556640625,40.814155578613281,-73.954811096191406,40.810016632080078,1,1.1,6.5,0.5,0.5,0,0,,0.3,7.8,2,1,,
2,01/01/2016 12:14:25 AM,01/01/2016 12:28:48 AM,N,1,-73.984344482421875,40.575382232666016,-74.029655456542969,40.626834869384766,1,5.27,17.5,0.5,0.5,0,0,,0.3,18.8,1,1,,
2,01/01/2016 12:21:12 AM,01/01/2016 12:28:51 AM,N,1,-73.983688354492187,40.672218322753906,-73.978126525878906,40.685207366943359,1,1,7,0.5,0.5,1.66,0,,0.3,9.96,1,1,,
2,01/01/2016 12:21:01 AM,01/01/2016 12:27:58 AM,N,1,-73.957855224609375,40.7235107421875,-73.954132080078125,40.727794647216797,1,0.77,6,0.5,0.5,0,0,,0.3,7.3,2,1,,
2,01/01/2016 12:14:06 AM,01/01/2016 12:28:51 AM,N,1,-73.951591491699219,40.690452575683594,-73.944442749023438,40.715011596679688,1,2.74,12,0.5,0.5,2.66,0,,0.3,15.96,1,1,,
2,01/01/2016 12:16:40 AM,01/01/2016 12:28:47 AM,N,1,-73.959625244140625,40.719024658203125,-73.932838439941406,40.707698822021484,1,2.11,10,0.5,0.5,0,0,,0.3,11.3,2,1,,
2,01/01/2016 12:08:53 AM,01/01/2016 12:28:08 AM,N,1,-73.982521057128906,40.678028106689453,-73.892349243164062,40.747486114501953,1,8.31,26,0.5,0.5,0,0,,0.3,27.3,2,1,,
2,01/01/2016 12:24:04 AM,01/01/2016 12:29:09 AM,N,1,-73.959579467773438,40.808662414550781,-73.953041076660156,40.822639465332031,1,1.15,6,0.5,0.5,0,0,,0.3,7.3,2,1,,
2,01/01/2016 12:19:31 AM,01/01/2016 12:27:54 AM,N,1,-73.896530151367188,40.747848510742187,-73.883155822753906,40.747585296630859,1,0.83,7,0.5,0.5,0,0,,0.3,8.3,2,1,,
2,01/01/2016 12:23:00 AM,01/01/2016 12:28:59 AM,N,1,-73.876747131347656,40.748405456542969,-73.877593994140625,40.741561889648438,1,1.02,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,,
2,01/01/2016 12:13:45 AM,01/01/2016 12:29:02 AM,N,1,-73.95361328125,40.811183929443359,-73.948089599609375,40.781379699707031,1,2.92,12.5,0.5,0.5,3.45,0,,0.3,17.25,1,1,,
2,01/01/2016 12:13:11 AM,01/01/2016 12:29:07 AM,N,1,-73.944534301757813,40.787712097167969,-73.925384521484375,40.811996459960938,1,3.07,13,0.5,0.5,0,0,,0.3,14.3,1,1,,
2,01/01/2016 12:20:18 AM,01/01/2016 12:28:18 AM,N,1,-73.929916381835938,40.756587982177734,-73.964790344238281,40.759441375732422,6,2.39,9.5,0.5,0.5,2.7,0,,0.3,13.5,1,1,,
2,01/01/2016 12:22:36 AM,01/01/2016 12:28:15 AM,N,1,-73.935623168945313,40.831550598144531,-73.942863464355469,40.831645965576172,1,1.01,6,0.5,0.5,0,0,,0.3,7.3,2,1,,
2,01/01/2016 12:20:50 AM,01/01/2016 12:29:13 AM,N,1,-73.953781127929688,40.806449890136719,-73.945213317871094,40.825897216796875,2,1.57,8,0.5,0.5,1.86,0,,0.3,11.16,1,1,,
2,01/01/2016 12:15:54 AM,01/01/2016 12:29:17 AM,N,1,-74.020156860351563,40.649517059326172,-73.951637268066406,40.712543487548828,1,9.14,25.5,0.5,0.5,0,0,,0.3,26.8,2,1,,
2,01/01/2016 12:12:34 AM,01/01/2016 12:29:06 AM,N,1,-73.9971923828125,40.691761016845703,-73.947669982910156,40.673271179199219,5,3.15,13.5,0.5,0.5,2.96,0,,0.3,17.76,1,1,,
2,01/01/2016 12:11:14 AM,01/01/2016 12:28:32 AM,N,1,-73.960403442382812,40.718585968017578,-73.994888305664063,40.688991546630859,1,4.92,17.5,0.5,0.5,4.7,0,,0.3,23.5,1,1,,
2,01/01/2016 12:26:45 AM,01/01/2016 12:29:10 AM,N,1,-73.954765319824219,40.733474731445313,-73.957664489746094,40.730022430419922,2,0.53,4,0.5,0.5,1.06,0,,0.3,6.36,1,1,,
2,01/01/2016 12:12:31 AM,01/01/2016 12:29:11 AM,N,1,-73.962440490722656,40.719650268554688,-73.9754638671875,40.7301025390625,2,3.65,15,0.5,0.5,3.26,0,,0.3,19.56,1,1,,
2,01/01/2016 12:15:26 AM,01/01/2016 12:29:08 AM,N,1,-73.924659729003906,40.81463623046875,-73.955329895019531,40.820018768310547,1,2.32,11,0.5,0.5,0,0,,0.3,12.3,1,1,,
2,01/01/2016 12:09:39 AM,01/01/2016 12:28:51 AM,N,1,-73.939765930175781,40.815292358398438,-73.873611450195313,40.878463745117188,1,8.08,25.5,0.5,0.5,0,0,,0.3,26.8,1,1,,
2,01/01/2016 12:18:04 AM,01/01/2016 12:28:32 AM,N,1,-73.890922546386719,40.747005462646484,-73.865547180175781,40.740917205810547,1,1.55,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,,
2,01/01/2016 12:17:56 AM,01/01/2016 12:29:13 AM,N,1,-73.806976318359375,40.699298858642578,-73.849815368652344,40.681690216064453,1,3.16,12,0.5,0.5,2.66,0,,0.3,15.96,1,1,,
2,01/01/2016 12:21:46 AM,01/01/2016 12:29:08 AM,N,1,-73.917510986328125,40.758331298828125,-73.910690307617188,40.773426055908203,2,1.36,7,0.5,0.5,1.66,0,,0.3,9.96,1,1,,
2,01/01/2016 12:23:29 AM,01/01/2016 12:28:41 AM,N,1,-73.920272827148438,40.743240356445313,-73.905593872070312,40.745342254638672,1,0.8,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,,
2,01/01/2016 12:19:34 AM,01/01/2016 12:28:56 AM,N,1,-73.929634094238281,40.756416320800781,-73.906341552734375,40.77642822265625,5,2.04,9,0.5,0.5,2.06,0,,0.3,12.36,1,1,,
2,01/01/2016 12:17:37 AM,01/01/2016 12:28:59 AM,N,1,-73.988113403320313,40.690082550048828,-73.978477478027344,40.678123474121094,1,1.3,9,0.5,0.5,0,0,,0.3,10.3,2,1,,
2,01/01/2016 12:18:48 AM,01/01/2016 12:29:24 AM,N,1,-73.983436584472656,40.677539825439453,-73.955917358398438,40.668506622314453,1,1.71,9.5,0.5,0.5,3.24,0,,0.3,14.04,1,1,,
2,01/01/2016 12:14:59 AM,01/01/2016 12:29:18 AM,N,1,-73.985153198242188,40.689285278320312,-73.979988098144531,40.668716430664063,1,1.99,11,0.5,0.5,0,0,,0.3,12.3,2,1,,
2,01/01/2016 12:13:22 AM,01/01/2016 12:29:20 AM,N,1,-73.954093933105469,40.729862213134766,-74.006675720214844,40.70819091796875,1,6.49,20,0.5,0.5,4.26,0,,0.3,25.56,1,1,,
2,01/01/2016 12:12:21 AM,01/01/2016 12:28:11 AM,N,1,-73.951644897460937,40.714611053466797,-73.926155090332031,40.692131042480469,1,2.89,13,0.5,0.5,0,0,,0.3,14.3,2,1,,
2,01/01/2016 12:19:50 AM,01/01/2016 12:29:22 AM,N,1,-73.953712463378906,40.801483154296875,-73.948921203613281,40.777435302734375,2,2.46,10,0.5,0.5,2,0,,0.3,13.3,1,1,,
2,01/01/2016 12:21:05 AM,01/01/2016 12:28:59 AM,N,1,-73.9539794921875,40.816341400146484,-73.937515258789062,40.823722839355469,1,1.35,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,,
2,01/01/2016 12:21:36 AM,01/01/2016 12:29:15 AM,N,1,-73.919967651367187,40.865886688232422,-73.948661804199219,40.835662841796875,1,3.29,11.5,0.5,0.5,0,0,,0.3,12.8,2,1,,
2,01/01/2016 12:22:59 AM,01/01/2016 12:28:41 AM,N,1,-73.965919494628906,40.712001800537109,-73.989723205566406,40.719188690185547,1,2,8,0.5,0.5,0,0,,0.3,9.3,2,1,,
2,01/01/2016 12:21:41 AM,01/01/2016 12:29:03 AM,N,1,-73.946998596191406,40.681373596191406,-73.928962707519531,40.682571411132812,1,1.29,7,0.5,0.5,2.08,0,,0.3,10.38,1,1,,
2,01/01/2016 12:22:41 AM,01/01/2016 12:29:17 AM,N,1,-73.949760437011719,40.717639923095703,-73.964149475097656,40.719017028808594,1,1.04,6,0.5,0.5,0,0,,0.3,7.3,2,1,,
2,01/01/2016 12:21:40 AM,01/01/2016 12:24:01 AM,N,1,-73.943443298339844,40.820896148681641,-73.950782775878906,40.8106689453125,1,0.75,4.5,0.5,0.5,0,0,,0.3,5.8,2,1,,
2,01/01/2016 12:09:56 AM,01/01/2016 12:28:17 AM,N,1,-73.915534973144531,40.655658721923828,-73.955345153808594,40.669765472412109,1,3.34,15,0.5,0.5,0,0,,0.3,16.3,1,1,,
2,01/01/2016 12:21:08 AM,01/01/2016 12:29:22 AM,N,1,-73.951560974121094,40.713935852050781,-73.954719543457031,40.726432800292969,1,1.15,7.5,0.5,0.5,0,0,,0.3,8.8,1,1,,
2,01/01/2016 12:14:54 AM,01/01/2016 12:29:34 AM,N,1,-73.940361022949219,40.803615570068359,-73.949836730957031,40.82861328125,1,2.71,12,0.5,0.5,0,0,,0.3,13.3,2,1,,
2,01/01/2016 12:20:53 AM,01/01/2016 12:28:24 AM,N,1,-73.972419738769531,40.669998168945313,-73.989433288574219,40.661788940429688,1,1.39,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,,
2,01/01/2016 12:14:35 AM,01/01/2016 12:28:57 AM,N,1,-73.873542785644531,40.756900787353516,-73.868553161621094,40.723777770996094,5,3.08,13,0.5,0.5,0,0,,0.3,14.3,2,1,,
2,01/01/2016 12:13:10 AM,01/01/2016 12:29:24 AM,N,1,-73.909721374511719,40.775466918945313,-73.953277587890625,40.771476745605469,1,5.47,18,0.5,0.5,0,0,,0.3,19.3,2,1,,
2,01/01/2016 12:19:49 AM,01/01/2016 12:28:56 AM,N,1,-73.991836547851563,40.699886322021484,-73.960243225097656,40.692535400390625,1,2.19,9,0.5,0.5,2.58,0,,0.3,12.88,1,1,,
2,01/01/2016 12:23:11 AM,01/01/2016 12:29:24 AM,N,1,-73.989738464355469,40.678493499755859,-73.991729736328125,40.661243438720703,1,1.61,7,0.5,0.5,1.66,0,,0.3,9.96,1,1,,
2,01/01/2016 12:18:19 AM,01/01/2016 12:29:21 AM,N,1,-73.981475830078125,40.674949645996094,-73.953445434570312,40.659687042236328,1,2.24,10,0.5,0.5,2.82,0,,0.3,14.12,1,1,,
2,01/01/2016 12:12:43 AM,01/01/2016 12:29:38 AM,N,1,-73.970474243164063,40.672786712646484,-73.945564270019531,40.631759643554688,1,3.26,14.5,0.5,0.5,3.16,0,,0.3,18.96,1,1,,
2,01/01/2016 12:20:44 AM,01/01/2016 12:29:05 AM,N,1,-73.929801940917969,40.756366729736328,-73.906219482421875,40.776348114013672,1,1.97,8.5,0.5,0.5,0,0,,0.3,9.8,2,1,,
2,01/01/2016 12:10:20 AM,01/01/2016 12:28:39 AM,N,1,-73.972808837890625,40.673465728759766,-73.942085266113281,40.688632965087891,1,2.4,13.5,0.5,0.5,2.96,0,,0.3,17.76,1,1,,
2,01/01/2016 12:19:20 AM,01/01/2016 12:29:09 AM,N,1,-73.896820068359375,40.815818786621094,-73.943824768066406,40.810462951660156,1,3.02,11,0.5,0.5,0,0,,0.3,12.3,2,1,,
2,01/01/2016 12:16:54 AM,01/01/2016 12:29:15 AM,N,1,-73.95404052734375,40.676483154296875,-73.99871826171875,40.692913055419922,1,2.97,12,0.5,0.5,3.32,0,,0.3,16.62,1,1,,
2,01/01/2016 12:24:25 AM,01/01/2016 12:29:16 AM,N,1,-73.96038818359375,40.658153533935547,-73.955024719238281,40.665676116943359,1,0.79,5,0.5,0.5,0,0,,0.3,6.3,2,1,,
2,01/01/2016 12:27:44 AM,01/01/2016 12:29:27 AM,N,1,-73.874183654785156,40.675033569335938,-73.870552062988281,40.669887542724609,1,0.53,4,0.5,0.5,0,0,,0.3,5.3,2,1,,
2,01/01/2016 12:26:27 AM,01/01/2016 12:29:37 AM,N,1,-73.92266845703125,40.689926147460938,-73.931503295898438,40.695011138916016,1,0.59,4.5,0.5,0.5,1.45,0,,0.3,7.25,1,1,,
2,01/01/2016 12:25:33 AM,01/01/2016 12:29:52 AM,N,1,-73.968086242675781,40.680088043212891,-73.978767395019531,40.685337066650391,5,0.99,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,,
2,01/01/2016 12:27:41 AM,01/01/2016 12:29:35 AM,N,1,-73.832565307617188,40.715103149414063,-73.822616577148438,40.713581085205078,1,0.57,4,0.5,0.5,0,0,,0.3,5.3,2,1,,
2,01/01/2016 12:21:31 AM,01/01/2016 12:29:09 AM,N,1,-73.980949401855469,40.680706024169922,-73.992218017578125,40.689704895019531,1,1.21,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,,
2,01/01/2016 12:15:17 AM,01/01/2016 12:29:27 AM,N,1,-73.964714050292969,40.715126037597656,-73.997352600097656,40.719043731689453,3,2.98,12.5,0.5,0.5,0,0,,0.3,13.8,2,1,,
2,01/01/2016 12:27:10 AM,01/01/2016 12:29:45 AM,N,1,-73.929931640625,40.854400634765625,-73.934921264648438,40.847545623779297,1,0.55,4,0.5,0.5,0,0,,0.3,5.3,1,1,,
2,01/01/2016 12:25:36 AM,01/01/2016 12:29:30 AM,N,1,-73.9810791015625,40.689498901367188,-73.982955932617188,40.698436737060547,1,0.7,5,0.5,0.5,5,0,,0.3,11.3,1,1,,
2,01/01/2016 12:17:40 AM,01/01/2016 12:29:07 AM,N,1,-73.948966979980469,40.794254302978516,-73.934219360351563,40.846229553222656,2,4.19,14,0.5,0.5,0,0,,0.3,15.3,2,1,,
2,01/01/2016 12:19:14 AM,01/01/2016 12:29:13 AM,N,1,-73.9996337890625,40.679290771484375,-73.982353210449219,40.668113708496094,4,2.1,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,,
2,01/01/2016 12:21:16 AM,01/01/2016 12:29:16 AM,N,1,-73.935356140136719,40.684314727783203,-73.934173583984375,40.667217254638672,5,1.54,7.5,0.5,0.5,0,0,,0.3,8.8,1,1,,
2,01/01/2016 12:18:21 AM,01/01/2016 12:28:48 AM,N,1,-73.941932678222656,40.82257080078125,-73.951065063476562,40.802665710449219,1,1.7,9,0.5,0.5,0,0,,0.3,10.3,2,1,,
2,01/01/2016 12:20:45 AM,01/01/2016 12:29:41 AM,N,1,-73.942161560058594,40.754135131835938,-73.910675048828125,40.75286865234375,1,1.93,9,0.5,0.5,0,0,,0.3,10.3,2,1,,
2,01/01/2016 12:19:51 AM,01/01/2016 12:29:41 AM,N,1,-73.962570190429688,40.687206268310547,-73.988792419433594,40.685184478759766,1,2.01,9,0.5,0.5,6,0,,0.3,16.3,1,1,,
2,01/01/2016 12:26:29 AM,01/01/2016 12:29:48 AM,N,1,-73.957969665527344,40.81536865234375,-73.956039428710937,40.804637908935547,5,0.92,5,0.5,0.5,0,0,,0.3,6.3,2,1,,
2,01/01/2016 12:24:43 AM,01/01/2016 12:29:38 AM,N,1,-73.88372802734375,40.743396759033203,-73.899055480957031,40.749984741210937,1,0.88,5.5,0.5,0.5,0,0,,0.3,6.8,2,1,,
2,01/01/2016 12:15:02 AM,01/01/2016 12:29:18 AM,N,1,-74.007659912109375,40.67486572265625,-73.971153259277344,40.684734344482422,6,3.38,13,0.5,0.5,0,0,,0.3,14.3,2,1,,
2,01/01/2016 12:14:13 AM,01/01/2016 12:29:34 AM,N,1,-73.853446960449219,40.834140777587891,-73.939521789550781,40.841262817382813,1,5.1,17.5,0.5,0.5,0,0,,0.3,18.8,2,1,,
2,01/01/2016 12:13:20 AM,01/01/2016 12:29:42 AM,N,1,-73.949226379394531,40.717430114746094,-73.95086669921875,40.724094390869141,1,2.06,12,0.5,0.5,2.66,0,,0.3,15.96,1,1,,
2,01/01/2016 12:16:00 AM,01/01/2016 12:29:11 AM,N,1,-73.954643249511719,40.686882019042969,-73.912559509277344,40.67767333984375,1,3,12,0.5,0.5,0,0,,0.3,13.3,2,1,,
2,01/01/2016 12:14:27 AM,01/01/2016 12:30:02 AM,N,1,-73.933486938476563,40.751895904541016,-73.981094360351563,40.730678558349609,4,4.97,16.5,0.5,0.5,3.56,0,,0.3,21.36,1,1,,
2,01/01/2016 12:30:07 AM,01/01/2016 12:30:20 AM,N,2,-73.921920776367188,40.68878173828125,-73.921920776367188,40.688766479492188,3,0,52,0,0.5,0,0,,0.3,52.8,2,1,,
2,01/01/2016 12:17:37 AM,01/01/2016 12:29:57 AM,N,1,-73.979278564453125,40.678211212158203,-74.001197814941406,40.645084381103516,1,2.91,12,0.5,0.5,3.99,0,,0.3,17.29,1,1,,
2,01/01/2016 12:19:27 AM,01/01/2016 12:29:56 AM,N,1,-73.957374572753906,40.722427368164062,-73.93804931640625,40.714572906494141,1,1.48,9,0.5,0.5,2.06,0,,0.3,12.36,1,1,,
2,01/01/2016 12:26:38 AM,01/01/2016 12:29:43 AM,N,1,-73.918724060058594,40.765663146972656,-73.923637390136719,40.767955780029297,1,0.51,4,0.5,0.5,0,0,,0.3,5.3,2,1,,
2,01/01/2016 12:20:20 AM,01/01/2016 12:29:53 AM,N,1,-73.963760375976562,40.682895660400391,-73.957725524902344,40.658275604248047,1,2.16,9.5,0.5,0.5,0,0,,0.3,10.8,2,1,,
2,01/01/2016 12:16:52 AM,01/01/2016 12:29:34 AM,N,1,-73.993095397949219,40.697483062744141,-73.954864501953125,40.734275817871094,1,5.04,16.5,0.5,0.5,0,0,,0.3,17.8,2,1,,
2,01/01/2016 12:20:21 AM,01/01/2016 12:28:40 AM,N,1,-73.870475769042969,40.733852386474609,-73.814407348632812,40.730331420898438,3,4.41,14,0.5,0.5,0,0,,0.3,15.3,2,1,,
2,01/01/2016 12:20:47 AM,01/01/2016 12:30:07 AM,N,1,-73.939979553222656,40.827247619628906,-73.938804626464844,40.810752868652344,1,1.61,8,0.5,0.5,0,0,,0.3,9.3,2,1,,
2,01/01/2016 12:16:25 AM,01/01/2016 12:30:05 AM,N,1,-73.921951293945313,40.678863525390625,-73.948768615722656,40.693347930908203,1,2.88,11.5,0.5,0.5,0,0,,0.3,12.8,2,1,,
2,01/01/2016 12:20:30 AM,01/01/2016 12:29:09 AM,N,1,-73.963623046875,40.802886962890625,-73.944839477539063,40.794258117675781,1,1.36,7.5,0.5,0.5,0,0,,0.3,8.8,2,1,,
2,01/01/2016 12:20:45 AM,01/01/2016 12:30:08 AM,N,1,-73.912307739257813,40.774761199951172,-73.940139770507813,40.751155853271484,1,2.72,10,0.5,0.5,2.82,0,,0.3,14.12,1,1,,
2,01/01/2016 12:22:39 AM,01/01/2016 12:29:51 AM,N,1,-73.876754760742188,40.744338989257813,-73.870063781738281,40.733749389648438,1,1.14,7,0.5,0.5,0,0,,0.3,8.3,1,1,,
2,01/01/2016 12:22:49 AM,01/01/2016 12:29:50 AM,N,1,-73.975723266601563,40.68182373046875,-73.989059448242188,40.6937255859375,1,1.17,7,0.5,0.5,0,0,,0.3,8.3,2,1,,
2,01/01/2016 12:21:44 AM,01/01/2016 12:29:37 AM,N,1,-73.90643310546875,40.745338439941406,-73.886123657226562,40.747306823730469,1,1.03,7,0.5,0.5,0,0,,0.3,8.3,2,1,,
2,01/01/2016 12:14:08 AM,01/01/2016 12:29:59 AM,N,1,-73.970466613769531,40.672435760498047,-73.943733215332031,40.695976257324219,1,3.21,13,0.5,0.5,2.86,0,,0.3,17.16,1,1,,
